Class;PredefinedType;Name;BuildingStorey;Material;PSET_RÔGGA.RÔGGA_SEÇÃO;PSET_RÔGGA.RÔGGA_DESCRIÇÃO;Width;Thickness;Length;Height;FileName;GlobalId;Ô_CLS_CLASSIFICAÇÃO_SOLIBRI
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681289;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y8M;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681307;07. TGD;Cobre;"5/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 5/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y84;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681310;07. TGD;Cobre;"1/2""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/2""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y81;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681313;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y8_;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681316;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y8x;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681319;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y8u;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681345;07. TGD;Cobre;"5/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 5/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y9U;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681348;07. TGD;Cobre;"5/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 5/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y9R;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681351;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y9O;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681354;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y9L;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681357;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y9I;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681360;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y9F;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681363;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y9C;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681366;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y99;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681369;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y96;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681372;07. TGD;Cobre;"1/2""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/2""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y93;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681375;07. TGD;Cobre;"1/2""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/2""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y90;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681393;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y9k;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681396;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y9h;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681399;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y9e;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681402;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Y9b;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681410;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YsT;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681419;07. TGD;Cobre;"1/2""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/2""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YsK;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681425;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YsE;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681428;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YsB;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681437;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Ys2;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681440;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Ys$;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681446;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Ysv;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681461;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Ysg;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681464;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Ysd;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681467;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Ysa;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681470;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YsX;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681489;07. TGD;Cobre;"1/4""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/4""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YtE;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681492;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YtB;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681495;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Yt8;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681498;07. TGD;Cobre;"5/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 5/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Yt5;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681501;07. TGD;Cobre;"5/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 5/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Yt2;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681516;07. TGD;Cobre;"1/4""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/4""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Ytp;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681519;07. TGD;Cobre;"1/2""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/2""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Ytm;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681528;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Ytd;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681531;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Yta;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681534;07. TGD;Cobre;"5/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 5/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YtX;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681537;07. TGD;Cobre;"1/4""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/4""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YqU;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681540;07. TGD;Cobre;"1/4""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/4""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YqR;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681543;07. TGD;Cobre;"1/2""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/2""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YqO;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681546;07. TGD;Cobre;"1/2""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/2""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YqL;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681555;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YqC;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681558;07. TGD;Cobre;"5/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 5/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Yq9;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681561;07. TGD;Cobre;"5/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 5/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Yq6;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681611;07. TGD;Cobre;"1/4""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/4""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YrK;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681614;07. TGD;Cobre;"1/4""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/4""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YrH;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681617;07. TGD;Cobre;"1/2""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/2""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YrE;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681620;07. TGD;Cobre;"1/4""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/4""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YrB;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681623;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Yr8;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681626;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Yr5;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681629;07. TGD;Cobre;"5/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 5/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Yr2;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681632;07. TGD;Cobre;"5/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 5/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Yr$;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681635;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Yry;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681638;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Yrv;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681641;07. TGD;Cobre;"1/2""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/2""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Yrs;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681644;07. TGD;Cobre;"1/2""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/2""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Yrp;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681668;07. TGD;Cobre;"5/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 5/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YoR;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681674;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YoL;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681677;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YoI;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681683;07. TGD;Cobre;"1/4""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/4""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YoC;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681686;07. TGD;Cobre;"1/2""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/2""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Yo9;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681692;07. TGD;Cobre;"1/4""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/4""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Yo3;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681764;07. TGD;Cobre;"1/2""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/2""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Ypx;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681767;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Ypu;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681773;07. TGD;Cobre;"5/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 5/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Ypo;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681833;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Yms;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681845;07. TGD;Cobre;"1/4""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/4""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Ymg;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681863;07. TGD;Cobre;"3/8""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 3/8""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YnO;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681866;07. TGD;Cobre;"1/4""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/4""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YnL;Sanca, cortineiro e testeira
IfcPipeFitting;CONNECTOR;Curva - Cobre:Curva - Cobre:1681869;07. TGD;Cobre;"1/4""";"ROG_CONEX_FRIGO_CURVA FRIGORÍGENA 1/4""";;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072YnI;Sanca, cortineiro e testeira
